書名,書籍網址,作者,出版社,ISBN,圖片網址
客製化女神,https://www.eslite.com/product/1004120502391881,強納生．戴頓/ 薇樂麗．法里,美商二十世紀福斯家庭娛樂台灣分公司,,https://s.eslite.dev/upload/product/l/2680956865007/453826.jpg
客製化女神,https://www.eslite.com/product/1004236562343121,強納生．戴頓/ 薇樂麗．法里,得利影視股份有限公司,,https://s.eslite.dev/upload/product/l/2680889406001/366203.jpg
客製化女神,https://www.eslite.com/product/1004120502329627,強納生．戴頓/ 薇樂麗．法里,美商二十世紀福斯家庭娛樂台灣分公司,,https://s.eslite.dev/upload/product/l/2680875796000/20190422130541402668.jpg
客製化女神,https://www.eslite.com/product/1004120502213046,強納森．戴頓/ 薇樂麗．華里斯,美商二十世紀福斯家庭娛樂台灣分公司,,https://s.eslite.dev/upload/product/l/2680756888008/214065.jpg
客製化女神,https://www.eslite.com/product/1004120502209666,強納森．戴頓/ 薇樂麗．華里斯,美商二十世紀福斯家庭娛樂台灣分公司,,https://s.eslite.dev/upload/product/l/2680753474006/20190422121457608403.jpg
巨星系列: 奧黛莉赫本 (5DVD),https://www.eslite.com/product/1004165521966546,威廉．惠勒/ 比利．懷特/ 史丹利．杜寧/ 李察．昆/ 布萊克．愛德華斯,美商美國派拉蒙影片公司台灣分公司,,https://s.eslite.dev/upload/product/l/2680520622005/ec391705.jpg
親愛的露比,https://www.eslite.com/product/1004180681535193,理查．蓋利安諾,Francis Dreyfus Music,3460503667020,0
daebete紅玉紅茶,https://www.eslite.com/product/10099267192525793,,品香茶業股份有限公司,,https://s.eslite.dev/upload/product/2681348208006/l/A.png
露比，露比,https://www.eslite.com/product/1004123081154024,嘉托．巴比耶瑞,環球國際唱片股份有限公司,0075021332225,0
紅寶石般埃及肚皮舞曲集,https://www.eslite.com/product/1004124531916236,胡珊．拉姆齊,ARC,5019396224223,0
Moonrose (Limited Edition),https://www.eslite.com/product/1003267272681933156002,降幡愛 (Ai Furihata),Independent Music Labels,,https://s.eslite.dev/upload/product/l/2681933156002/20201023124123057002.jpg
混種樂音,https://www.eslite.com/product/1004123082849232,湯姆．米屈 (Tom Misch)/ 約瑟夫．戴斯 (Yussef Dayes),環球國際唱片股份有限公司,0842812124273,https://s.eslite.dev/upload/product/l/2681885605009/20200528161639335015.jpg
人人可作卡米狗: 從零打造自己的LINE聊天機器人,https://www.eslite.com/product/1001120322674752,郭佳甯,博碩文化股份有限公司,9789864342938,https://s.eslite.dev/Upload/Product/201805/l/636613758825238750.jpg
The Raven (180g Vinyl),https://www.eslite.com/product/1004152932621108,Rebecca Pidgeon,CHESKY RECORDS,0090368011510,https://s.eslite.dev/upload/product/l/2681498378000/ec1343682.jpg
